timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732725063557,1477,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-10,text,true,,5417,724,11,11,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,1477,0,0
1732725062556,2476,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,6416,1277,11,11,null,2476,2,0
1732725063781,1259,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-28,text,true,,6652,724,10,10,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,1259,0,0
1732725062565,2474,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-28,,true,,7651,1277,10,10,null,2474,2,0
1732725063781,1261,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-27,text,true,,5582,724,9,9,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,1261,0,0
1732725062527,2514,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-27,,true,,6581,1277,9,9,null,2514,1,0
1732725064214,828,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-8,text,true,,6122,724,9,9,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,828,0,0
1732725063070,1941,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,7121,1277,9,9,null,1941,33,0
1732725063901,1145,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-25,text,true,,5644,724,7,7,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,1145,0,0
1732725062637,2408,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-25,,true,,6643,1277,7,7,null,2408,2,0
1732725064042,1014,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-20,text,true,,5640,724,6,6,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,1014,0,0
1732725062809,2246,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-20,,true,,6639,1277,6,6,null,2246,1,0
1732725061407,3721,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-13,text,true,,5307,724,5,5,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3721,0,0
1732725064776,352,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-21,text,true,,5346,724,5,5,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,352,0,0
1732725061023,4103,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-13,,true,,6306,1277,5,5,null,4103,2,0
1732725064564,564,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-21,,true,,6345,1277,5,5,null,564,0,0
1732725062139,3036,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-4,text,true,,6083,724,3,3,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,3036,0,0
1732725061705,3468,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,7082,1277,3,3,null,3468,57,0
1732725062801,2435,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-24,text,true,,6363,724,2,2,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,2435,0,0
1732725062352,2884,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-24,,true,,7362,1277,2,2,null,2884,0,0
1732725064453,847,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,200,OK,Thread Group 1-23,text,true,,5230,724,1,1,https://photo-sharing-api-bootcamp.do.dibimbing.id/api/v1/explore-post?size=10&page=1,847,0,0
1732725064287,1012,LoginTest,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-23,,true,,6229,1277,1,1,null,1012,1,0
